"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Morocco","MAR",153376137,0.527790766973237,2,45,2,4,1,,1,1,0,1,2,1,2,,2,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,2,3,3,1,1,,,2,,,,1,2,2,,,1,1,1,1,2,,,1,1,2,2,2,1,,2,,,,,,3,3,3,3,,3,,1,0,1,2,4,4,2,1,1,1,1,0
"Morocco","MAR",209924187,0.674226475431117,2,21,2,5,1,,1,1,0,2,1,1,2,,2,3,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,1,,1,1,4,4,4,4,4,2,1,1,1,0
"Morocco","MAR",134550242,1.29092769114234,1,40,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,5,5,2,5,,2,,0,1,4,4,4,4,3,5,1,2,0,0
"Morocco","MAR",165264947,0.304282530053073,2,28,3,5,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,2,,1,1,2,,,,2,2,2,2,2,2,1,,2,3,3,1,1,,,2,,,,1,2,1,2,,,1,2,1,2,,,1,1,2,1,2,,,2,,,,,,2,2,2,2,2,1,,0,1,1,1,4,4,1,1,1,1,1,1
"Morocco","MAR",167006289,0.586955344487288,2,25,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,1,1,1,2,2,,0,1,2,4,4,4,2,5,1,1,0,0
"Morocco","MAR",183370654,0.908845384121475,2,48,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",204124306,0.895766615933494,1,46,1,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,8,,,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,2,1,1,0,0
"Morocco","MAR",166421294,0.304282530053073,1,34,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,1,,2,2,2,2,1,1,1,,2,1,1,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,1,4,4,4,4,1,1,1,1,1
"Morocco","MAR",151020611,0.304282530053073,1,25,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,4,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,1,2,,0,1,2,4,4,4,2,5,1,1,0,0
"Morocco","MAR",119542789,0.304427123239727,2,28,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,1,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,1,,1,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,5,1,,1,1,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",150067564,0.589232523399797,2,34,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,3,2,1,2,3,2,4,1,1,,,,,2,,,2,2,2,,,,4,2,,2,2,2,2,,3,3,3,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,6,5,4,,0,0,2,4,4,4,4,5,1,1,0,0
"Morocco","MAR",155192695,0.309382050322173,1,27,3,4,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,1,3,2,,1,2,,2,2,2,2,,2,3,3,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,4,3,1,,1,0,4,4,4,4,4,1,1,1,1,1
"Morocco","MAR",210833216,0.391661491130697,2,30,3,5,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,2,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,3,3,1,,0,1,1,4,4,4,2,5,1,1,1,0
"Morocco","MAR",208466728,0.398252301455218,1,42,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,3,1,1,0,0
"Morocco","MAR",185449598,0.58391028843876,2,56,2,4,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",152347941,0.720029465682582,2,38,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",183105025,0.446797426103823,1,19,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",209659582,1.72249201598644,1,31,1,5,2,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,5,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",117998140,0.502401290301198,2,20,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,1,2,1,2,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,4,1,1,,0,1,2,4,4,4,4,3,1,1,0,0
"Morocco","MAR",137503247,0.449450827531912,2,45,2,4,1,,1,1,1,1,1,1,2,,1,1,2,,,,1,1,1,1,2,,,,,,,,,,1,2,2,1,2,,,1,2,2,,,,2,2,2,2,2,2,2,,1,3,3,1,2,1,2,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,0,4,4,4,4,1,3,1,1,1,0
"Morocco","MAR",138210596,1.00020381405404,2,21,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,3,2,1,2,1,1,1,2,1,1,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,1,2,3,2,1,,0,1,2,4,4,4,4,2,1,1,0,0
"Morocco","MAR",181966554,1.52614435632717,1,18,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,1,4,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",174201290,0.643026209154282,2,21,3,4,1,,1,1,0,1,1,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,1,,2,1,2,,,,2,1,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,3,2,3,4,,3,,1,0,4,1,4,4,4,5,1,1,1,1
"Morocco","MAR",193003675,0.775869796703332,2,43,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,1,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,2,2,1,,1,1,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",196235330,0.408349543953549,2,27,2,5,1,,1,1,0,,,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,1,3,3,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,0,4,4,4,4,4,3,1,1,0,0
"Morocco","MAR",115176507,2.04970498446737,1,50,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",134393341,1.52614435632717,1,20,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",190823582,0.591479743130443,2,34,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,3,2,1,,0,0,2,4,4,4,4,5,1,1,0,0
"Morocco","MAR",202256473,0.324345246028579,1,30,1,4,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,1,1,2,1,1,2,2,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,4,1,,1,1,4,4,4,4,4,1,1,1,1,0
"Morocco","MAR",162095943,0.760969770704845,2,27,1,5,1,,1,1,1,2,2,1,2,,1,1,2,,,,1,2,1,1,2,,,,,,,,,,2,2,2,1,1,1,,1,2,1,2,1,,2,2,2,2,2,2,1,,2,3,2,1,2,2,1,2,,,,1,2,1,2,,,1,2,2,2,1,,,1,2,2,2,1,,1,1,2,2,1,,3,2,1,1,3,3,,0,1,2,2,4,2,1,2,1,1,1,1
"Morocco","MAR",122343914,0.304282530053073,1,32,3,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,1,,1,1,1,3,1,,2,2,,2,2,2,2,,2,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,3,2,2,2,,1,0,1,4,4,4,1,1,1,1,1,1
"Morocco","MAR",158424631,0.304282530053073,2,36,2,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,3,,0,1,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",200096755,1.25643820106805,2,24,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,1,,1,2,2,1,2,3,2,1,1,2,1,2,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,1,2,2,,1,1,2,4,4,4,4,3,1,1,0,0
"Morocco","MAR",123095787,0.323691414378309,2,30,3,5,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,1,1,,2,2,2,2,,3,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,0,1,4,4,4,1,1,1,1,1,1
"Morocco","MAR",135305659,1.77634947217616,2,17,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,1,2,4,3,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",170929478,1.51199803930612,1,16,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",131268945,0.428538120667245,1,24,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",202788118,0.682238330132878,2,25,1,2,1,,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,1,0,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",179184624,1.70931617923043,1,30,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,3,3,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,4,,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",205382315,0.471231854138066,2,26,3,5,1,,1,1,0,2,2,1,1,1,1,2,2,,,,1,1,1,2,1,,,,,,,,,,,,,,1,1,,2,1,1,2,1,,2,2,,2,2,1,1,,2,3,3,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,1,4,4,4,4,4,1,1,1,1,1
"Morocco","MAR",149437333,1.10489362206608,2,30,2,2,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,5,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",146203158,0.439423482730056,2,30,2,5,1,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,,,2,2,1,2,1,,2,2,2,2,2,2,2,,3,3,3,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,2,1,1,1,0
"Morocco","MAR",142493893,0.591479743130443,2,34,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,1,2,2,1,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,0,0,2,4,4,4,4,2,1,1,0,0
"Morocco","MAR",188912627,2.5983062583365,2,45,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,3,4,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,1,3,2,2,,1,1,4,3,4,4,2,5,1,2,0,0
"Morocco","MAR",165823653,0.44265591877678,1,19,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,2,2,1,1,,0,0,4,3,4,4,4,5,1,1,0,0
"Morocco","MAR",176951361,0.314970392346173,2,31,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,3,2,1,1,2,1,2,1,2,2,1,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,4,2,1,1,0,0
"Morocco","MAR",208448619,2.66172555070644,1,47,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,5,1,5,,3,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",116271594,0.9172486334308,1,32,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",147786947,0.56703824102704,2,26,1,2,1,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,3,1,2,2,2,2,2,1,2,,,2,2,1,2,2,,2,2,2,1,1,2,1,1,2,2,2,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,3,1,1,1,0
"Morocco","MAR",178822487,2.21607649233908,1,29,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",121096073,0.310387901480254,2,41,2,4,1,,1,1,0,2,2,1,1,1,1,2,2,,,,1,1,1,3,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,1,1,1,,2,3,3,1,2,2,1,1,2,1,1,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,4,1,,0,1,4,1,4,4,2,2,1,1,1,1
"Morocco","MAR",124530163,0.633772720194271,1,20,2,3,1,,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,1,1,4,1,,0,1,4,1,4,4,4,2,1,1,1,0
"Morocco","MAR",184399102,0.427080431076511,1,38,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,4,1,2,,,,1,2,1,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,2,5,2,,1,1,2,4,4,4,2,3,1,1,0,0
"Morocco","MAR",143211846,1.70652569011212,1,33,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,5,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",182167599,0.405350682741647,2,46,2,4,1,,1,1,0,2,2,2,,,2,2,2,,,,1,3,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,3,3,1,2,1,1,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,1,,3,3,3,2,,2,,0,1,4,4,4,2,2,2,1,1,0,0
"Morocco","MAR",186032938,0.915751208693661,1,26,1,4,2,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,2,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",165569419,1.45257845712236,1,24,3,5,2,,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",187988177,0.470423923440477,2,51,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,1,,,,,2,,,2,1,1,2,1,,2,2,,2,1,2,2,,2,2,1,1,2,1,2,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,3,2,2,1,1,,1,1,2,4,4,4,2,3,1,1,0,0
"Morocco","MAR",179783416,0.383848470346773,1,27,2,4,1,,1,1,0,1,2,1,1,1,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,,1,2,1,1,2,,2,1,,2,1,2,1,,2,2,2,1,2,2,1,2,,,,1,2,2,,,1,1,2,1,2,,,3,2,2,,,,,2,,,,,,1,1,6,1,4,1,,1,1,1,4,4,4,2,2,1,1,1,1
"Morocco","MAR",187835679,0.304282530057852,2,25,1,2,1,,1,1,0,1,2,1,1,1,2,1,2,,,,1,4,1,1,1,,,,,,,,,,,,,,2,1,,2,2,1,2,1,,2,2,,1,2,2,2,1,2,2,1,2,,,,1,2,1,2,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,1,4,4,4,2,3,1,1,1,1
"Morocco","MAR",164783578,0.309382050322173,1,25,3,3,1,,1,1,0,1,2,1,2,,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,1,1,2,,,,2,2,,2,1,2,1,,2,1,1,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,3,1,2,3,3,1,,1,1,1,4,4,4,4,1,1,1,1,0
"Morocco","MAR",158138938,1.55640368249801,1,18,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,4,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",129431190,0.310240477118677,2,35,1,2,1,,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,3,3,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,2,2,1,,,2,,,,,,2,1,1,2,2,1,,1,1,4,1,4,4,2,3,1,1,1,0
"Morocco","MAR",191310180,0.323691414378309,2,29,2,5,1,,1,1,0,2,1,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,1,1,1,,3,2,1,1,1,,,1,2,1,1,1,1,1,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,1,1,1,1,1,0
"Morocco","MAR",113459477,0.5136414488719,1,24,3,5,1,,1,1,0,2,1,1,2,,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,5,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,1,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",195770836,1.08761485951163,2,56,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,5,1,1,5,1,,0,1,2,4,4,4,2,5,1,1,0,0
"Morocco","MAR",205223704,0.408349543953549,2,33,2,5,1,,1,1,0,2,2,1,2,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,3,3,3,1,2,2,2,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,3,,1,,1,1,4,4,4,4,3,4,1,1,1,0
"Morocco","MAR",169568276,0.405350682741647,2,53,1,2,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,4,3,3,3,,2,,0,0,1,4,4,4,4,5,1,2,1,0
"Morocco","MAR",116056180,0.317398262931472,2,28,1,3,1,,1,1,0,1,2,1,2,,1,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,1,1,2,3,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,5,1,,0,0,1,4,4,4,2,5,1,1,1,0
